session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd
2387,07/04/2024,Australia,Tablet,Paid Ads,Electronics,3,6.44,0,0,0.00
2388,29/09/2023,Australia,Tablet,Referral,Fashion,8,7.91,1,0,0.00
2389,21/06/2023,Canada,Desktop,Paid Ads,Books,10,4.87,1,1,166.37
2390,11/06/2024,Australia,Desktop,Social Media,Books,4,9.8,0,0,0.00
2391,29/07/2023,Canada,Tablet,Email,Sports,9,7.16,0,1,40.28
2392,08/08/2023,Australia,Tablet,Organic Search,Sports,4,8.8,0,1,16.06
2393,18/08/2023,USA,Desktop,Email,Fashion,3,7.9,0,0,0.00
2394,05/09/2024,USA,Mobile,Direct,Books,3,4.86,1,1,86.59
2395,05/07/2023,UK,Desktop,Email,Home,5,6.86,0,1,59.80
2396,17/12/2023,India,Tablet,Paid Ads,Beauty,4,7.42,0,1,41.97
2397,26/08/2023,UK,Desktop,Direct,Fashion,5,6.63,0,0,0.00
2398,01/12/2024,UK,Tablet,Referral,Fashion,8,7.27,0,0,0.00
2399,21/04/2024,Germany,Mobile,Organic Search,Fashion,8,1.83,1,1,91.72
2400,09/01/2024,USA,Mobile,Paid Ads,Home,5,3.96,0,0,0.00
2401,16/09/2024,Germany,Desktop,Referral,Beauty,4,5.68,0,0,0.00
2402,05/08/2024,Germany,Tablet,Organic Search,Fashion,5,5.19,1,1,43.74
2403,17/08/2023,USA,Desktop,Paid Ads,Electronics,5,5.45,1,1,54.53
2404,28/03/2023,UK,Desktop,Direct,Sports,8,2.59,1,0,0.00
2405,25/04/2023,USA,Tablet,Organic Search,Books,3,7.18,0,1,28.71
2406,07/05/2023,Germany,Mobile,Organic Search,Electronics,5,7.41,1,1,89.06
2407,13/01/2024,UK,Tablet,Social Media,Electronics,9,9.31,0,1,71.27
2408,20/02/2024,Germany,Desktop,Direct,Books,3,6.35,0,0,0.00
2409,15/01/2024,India,Desktop,Direct,Fashion,8,6.75,1,1,41.36
2410,15/08/2023,USA,Mobile,Referral,Books,6,5.43,1,0,0.00
2411,05/09/2024,Canada,Mobile,Referral,Books,8,5.59,0,0,0.00
2412,16/05/2023,Canada,Tablet,Social Media,Beauty,3,6.97,0,1,64.35
2413,14/04/2023,India,Mobile,Referral,Electronics,8,7.54,0,0,0.00
2414,28/02/2024,UK,Desktop,Referral,Books,3,4.39,0,0,0.00
2415,09/12/2024,Germany,Tablet,Direct,Fashion,7,5.33,1,0,0.00
2416,19/08/2024,Germany,Mobile,Paid Ads,Electronics,9,4.41,1,0,0.00
2417,13/05/2023,USA,Mobile,Social Media,Beauty,2,6.28,1,0,0.00
2418,27/11/2023,Germany,Desktop,Referral,Electronics,4,4.42,1,1,85.78
2419,19/10/2024,Germany,Tablet,Social Media,Books,7,7.66,1,1,36.14
2420,03/08/2023,India,Desktop,Referral,Beauty,5,6.06,1,1,37.64
2421,19/06/2024,Germany,Tablet,Paid Ads,Home,3,6.91,1,0,0.00
2422,10/10/2024,USA,Desktop,Email,Books,5,8.47,1,0,0.00
2423,01/03/2023,UK,Desktop,Organic Search,Books,4,3.16,0,0,0.00
2424,16/07/2023,Canada,Mobile,Direct,Books,7,3.62,1,0,0.00
2425,03/03/2024,India,Tablet,Direct,Fashion,4,7.29,1,0,0.00
2426,05/01/2023,UK,Tablet,Email,Home,5,6.97,1,1,49.94
2427,24/10/2023,Australia,Tablet,Social Media,Books,7,6.14,0,0,0.00
2428,09/12/2024,India,Tablet,Paid Ads,Beauty,9,4.26,0,1,55.45
2429,10/11/2023,Germany,Mobile,Email,Home,4,5.69,0,0,0.00
2430,28/08/2023,UK,Mobile,Paid Ads,Home,4,4.28,0,0,0.00
2431,19/04/2024,USA,Mobile,Email,Books,8,5.53,1,0,0.00
2432,02/12/2024,UK,Tablet,Email,Electronics,4,5.62,1,0,0.00
2433,31/05/2024,UK,Mobile,Email,Beauty,4,5.94,0,0,0.00
2434,22/05/2023,Australia,Desktop,Social Media,Books,6,6.18,0,0,0.00
2435,28/05/2024,Germany,Mobile,Paid Ads,Books,8,7.09,0,1,16.12
2436,04/12/2023,UK,Tablet,Organic Search,Home,10,6.41,1,0,0.00
2437,21/08/2023,Germany,Tablet,Direct,Sports,10,9.53,1,0,0.00
2438,12/11/2024,Australia,Desktop,Email,Books,5,8.19,0,0,0.00
2439,10/12/2024,India,Mobile,Direct,Books,7,9.31,1,1,118.25
2440,06/04/2023,USA,Tablet,Email,Books,8,6.01,1,1,58.89
2441,22/08/2024,USA,Mobile,Email,Fashion,9,6.28,1,0,0.00
2442,09/10/2023,Australia,Desktop,Social Media,Sports,7,6.52,0,1,87.87
2443,14/02/2024,India,Mobile,Paid Ads,Fashion,8,9.67,1,1,137.89
2444,16/02/2024,Canada,Tablet,Direct,Fashion,5,5.91,0,1,14.86
2445,19/07/2024,Canada,Tablet,Email,Home,7,6.47,0,0,0.00
2446,03/07/2024,Germany,Desktop,Direct,Fashion,6,5.02,1,1,44.98
2447,17/05/2024,UK,Mobile,Direct,Sports,5,7.13,0,0,0.00
2448,16/08/2024,UK,Desktop,Paid Ads,Electronics,8,6.02,1,1,179.27
2449,22/04/2023,Germany,Desktop,Paid Ads,Beauty,9,7.05,1,1,31.67
2450,22/10/2023,Germany,Tablet,Paid Ads,Electronics,7,5.83,1,0,0.00
2451,06/02/2024,India,Tablet,Direct,Sports,6,4.9,1,0,0.00
2452,05/02/2023,Australia,Mobile,Organic Search,Beauty,6,5.35,0,0,0.00
2453,29/05/2023,USA,Desktop,Direct,Fashion,5,8.82,1,1,108.36
2454,24/08/2024,India,Desktop,Referral,Beauty,8,5.56,0,1,65.21
2455,22/01/2023,Canada,Desktop,Paid Ads,Electronics,6,3.7,0,0,0.00
2456,16/05/2023,UK,Mobile,Referral,Electronics,11,8.14,0,0,0.00
2457,30/06/2024,India,Tablet,Referral,Beauty,7,8.57,1,1,149.40
2458,08/07/2024,Germany,Tablet,Email,Electronics,5,6.17,0,0,0.00
2459,18/07/2024,USA,Tablet,Paid Ads,Fashion,3,7.92,1,0,0.00
2460,05/09/2023,UK,Desktop,Direct,Beauty,5,2.02,0,0,0.00
2461,11/08/2023,Germany,Mobile,Email,Fashion,5,3.97,0,0,0.00
2462,25/01/2023,Canada,Mobile,Social Media,Books,4,6.34,1,1,23.14
2463,02/01/2023,Australia,Mobile,Email,Fashion,9,3.98,0,0,0.00
2464,17/07/2023,Germany,Mobile,Organic Search,Home,5,4.92,1,0,0.00
2465,07/07/2023,UK,Mobile,Referral,Beauty,5,9.63,1,0,0.00
2466,25/04/2023,USA,Desktop,Referral,Books,5,7.6,1,1,67.92
2467,21/10/2023,Australia,Desktop,Organic Search,Electronics,7,5.13,0,0,0.00
2468,03/10/2024,Germany,Mobile,Social Media,Books,7,5.59,1,1,96.60
2469,11/12/2024,Germany,Tablet,Paid Ads,Books,7,6.96,1,0,0.00
2470,14/01/2023,Germany,Tablet,Email,Books,6,3.66,1,0,0.00
2471,26/09/2024,Canada,Desktop,Organic Search,Electronics,9,7.49,1,1,37.48
2472,03/02/2023,Canada,Mobile,Organic Search,Home,10,9.99,1,1,27.87
2473,13/03/2024,USA,Desktop,Social Media,Sports,7,6.26,0,0,0.00
2474,09/08/2023,Australia,Tablet,Direct,Books,5,6.49,1,1,44.06
2475,29/12/2024,India,Mobile,Social Media,Sports,3,4.75,0,0,0.00
2476,06/04/2024,Canada,Desktop,Social Media,Beauty,7,7.38,1,1,87.60
2477,03/09/2023,Australia,Desktop,Paid Ads,Sports,6,5.16,1,0,0.00
2478,18/10/2023,India,Tablet,Paid Ads,Home,8,5.81,1,0,0.00
2479,20/11/2024,USA,Tablet,Email,Home,4,5.91,0,0,0.00
2480,03/04/2024,Germany,Mobile,Organic Search,Home,8,5.47,0,0,0.00
2481,30/10/2024,Australia,Tablet,Email,Fashion,3,7.12,1,0,0.00
2482,22/07/2024,UK,Mobile,Social Media,Electronics,9,4.17,0,0,0.00
2483,16/12/2023,USA,Desktop,Social Media,Books,7,8.06,0,0,0.00
2484,02/02/2023,UK,Desktop,Social Media,Home,6,6.37,1,1,15.93
2485,15/11/2024,Canada,Desktop,Referral,Home,3,4.24,0,1,18.73
2486,17/11/2023,Germany,Mobile,Social Media,Books,3,1.3,0,0,0.00
2487,18/12/2023,Germany,Mobile,Referral,Books,8,4.12,0,0,0.00
2488,06/01/2024,Australia,Desktop,Organic Search,Fashion,5,4.93,1,1,55.44
2489,22/11/2024,USA,Mobile,Paid Ads,Fashion,8,1,0,1,119.77
2490,23/05/2024,India,Desktop,Social Media,Fashion,6,6,1,1,27.15
2491,02/10/2023,Australia,Desktop,Email,Electronics,8,4,0,0,0.00
2492,06/01/2023,Germany,Mobile,Email,Home,10,7.19,1,1,48.73
2493,08/07/2023,Australia,Tablet,Email,Beauty,10,10.03,0,0,0.00
2494,04/04/2023,Germany,Mobile,Direct,Fashion,4,4.94,1,0,0.00
2495,17/04/2024,India,Desktop,Organic Search,Fashion,9,6.69,0,1,116.73
2496,28/10/2023,UK,Mobile,Paid Ads,Books,3,8.24,0,0,0.00
2497,25/06/2023,Canada,Desktop,Referral,Books,6,5.39,0,1,102.85
2498,28/12/2024,Canada,Mobile,Referral,Electronics,6,5.13,1,0,0.00
2499,26/03/2023,Canada,Tablet,Paid Ads,Beauty,6,5.65,0,0,0.00
2500,24/09/2023,India,Mobile,Email,Books,7,10.72,0,0,0.00
